21	0	a	I was at my friend's house last week. He left to the bathroom and his mom entered the room. She told me I was cute and started flirting. i told her I wasn't interested. I kissed her.
22	1	a	I'm all set for Valentine's Day. I bought flowers early. I made sure to get fresh chocolates today. I made reservations at a nice restaurant months ago. It should be a very fun night.
23	1	a	His first time at the opera. He only went after his girlfriend begged. He sat for three hours in sheer boredom. Finally it was over. He learned he didn't like the opera.
24	1	a	Jake was swimming in his backyard. All of a sudden his pool burst open. There was a hole on the side of his pool. All the water leaked out of the pool. Jake was very upset.
25	1	a	Paul always does his laundry. He sorts everything by color. He also sorts his socks and underwear. Somehow he always loses socks. He has to go to the store on Sundays for new socks.
26	1	a	My daughter got all the words on her spelling pre-test correct Monday. Because of this, she doesn't have to take the post-test Friday. She was so excited when she showed me her test. She told me that not very many of the other kids got them all right. My daughter was so proud of herself.
27	0	a	Greg like to throw anything he could get his hands on. One day he threw a stone as far as he could. It went through the window of his neighbors house. He was scared but wanted to do the right thing. Greg blamed the broken window on another boy.
28	0	a	Mia went to the casino last night. She began the night by playing some poker. After losing a considerable amount of money, she played slots. She was nearly out of money when the herd RING RING RING. Mia lost even more money.
29	0	a	10-year-old Billy's uncle sent him a collectible coin every birthday. Billy showed off the collection to some boys from school. One of the boys told Billy he had a baseball for sale. Billy really wanted the baseball. Billy told the boy the baseball was stupid.
30	1	a	The sea was frightening during a storm. Marcus hated the way the boat rose up and crashed down. It made him sick to his stomach. He cowered in his cabin and shut his eyes but it didn't help. Marcus then vomited from sea sickness.
31	1	a	Logan always loved being outside. One day, while playing outside with his dog, Logan was stung by a bee. He cried in pain and raced home. Logan's mother put ice on the sting until it felt better. Then he went back outside to play with the dog.
32	1	a	Kim and Rob wanted a pet. They decided to visit the local Humane Society. They saw a lot of cute dogs. Finally, Kim found a small gray dog. Kim felt it was love at first sight.
33	1	a	Sal loved to draw designs for shoes. He would pin them up all around his workshop. One day a rich businessman came to his workshop. He saw all of Sal's designs and was very impressed. Sal was excited for his future with the businessman.
34	0	a	Tyler wanted to have a balloon party with tons of balloons. He and his friends and his parents blew up the balloons. He and his friends played with the balloons and had a lot of fun. They got tired and watched a movie and had dinner. Tyler felt like his parents never let him do anything.
35	1	a	Sandy was at home. Her home was dark. She needed light! Her friend bought her a lamp. Sandy could now see in her home.
36	1	a	Rob was in charge of all the people at work. Rob though everybody liked him. One day Rob heard his employees saying mean things about him. Rob's feelings were hurt. Rob fired the employees.
37	0	a	Karen had gone away for school, leaving behind her partner Sam. Sam was missing Karen, but he had a plan to fix that. On a long weekend, Sam took the train upstate to go visit Karen. Karen who was missing Sam, had a plan to fix it as well. She broke up with Sam, leaving him heartbroken.
38	0	a	Jill saw an infomercial for unbreakable glass cups. She was amazed and ordered them. When Jill received the cups, she wanted to test them. She dropped one on her hardwood floor. The cloth ripped in two, much to Jill's surprise.
39	1	a	Ron really wanted to get promoted at his work place. He researched different strategies to move up within the company. Ron found out a higher position was created for bilingual employees. The requirement for the new position is to be able to speak Spanish. Ron was happy because he knew how to speak Spanish.
40	1	a	Sally like pizza night on fridays. The family got two pizzas one with no cheese. Sally didn't like cheese. But both pizzas had cheese on them this time. Sally decided to order her own pizza.
41	0	a	Allison takes a walk every night after dinner to get exercise. Nobody ever wants to go with her. One night, she ran into one of her neighbors. They walked for over an hour and had the best time talking! Allison did not like her neighbor after the talk.
42	0	a	Caroline was a student in medical school. Caroline worked very hard to get good grades. One day Caroline failed a test by one point. Caroline was very frustrated but she continued to study hard. But she gave up.
43	1	a	Ella wanted to lose some weight. She decided to get some help. She joined a diet club at work. The girls all encouraged each other. Ella felt great from the encouragement.
44	0	a	I got bullied in school because of my teeth. I cried home to my mom, and she called the dentist. I soon got braces, and kept them for 4 Year's. After I removed them, everyone told me I was beautiful. I realized that I made a huge mistake.
45	0	a	Jeanne enjoyed watching crime drama on television. Her favorite show was cancelled. She wrote a letter to the head of the network. She encouraged her friends to write letters as well. The network cast her in the show.
46	1	a	Tommy recently landed a position on his school's Debate team. They were having a debate tonight. He was pretty nervous. When he got there, the entire school was watching. Tommy ended up doing well regardless of his nerves.
47	1	a	The cashier was counting the dollar bills at her desk. Two men rushed into the store and held their guns up. Everyone panicked and started to scream. The men threatened the people to remain quiet. The cashier handed them the cash so they would go away.
48	1	a	Sam's parents were out for the weekend. He decided to host a party. Many people came. The partiers ended up trashing the house. Sam was in real trouble.
49	0	a	India wanted to try Iced Coffee. India decided to make her own Iced Coffee at home. India prepared the coffee in the machine for the beverage. India then grabbed the milk and ice for the beverage. She then drank her hot chocolate.
50	0	a	Gina was bored while cleaning her room. But it had to be done. She decided to turn on the radio. There was a song she never heard before. Gina got dressed and left for work.
51	1	a	Yesterday Kelly headed to cvs to buy some candy. She walked up and down the aisles to find what she wanted. To her surprise however, she ran into an old friend. The two talked for awhile. Her friend ended up buying the candy for her.
52	0	a	Aya wanted to grow her own flowers. She bought seeds at the garden store. She planted them and watered them. Soon she had little sprouts! Aya hated plants.
53	1	a	Ana had just had a baby girl. She wanted her girl to have pierced ears. She took her baby to the studio and had her ears pierced. Then she fastened tiny diamond studs into the piercings. Ana loved the earrings.
54	1	a	Kelly was excited to watch food network star. She absolutely loved that show. Every time she watched it she felt inspired. She felt like she wanted to join one day. She wrote the Food Network to see if she could go on the show.
55	0	a	Larry hasn't eaten all day. He is afraid he doesn't have any food at home to eat. Finally he notices that he has instant noodles in his cupboard. He boils water to cook the noodles. Larry orders a pizza.
56	1	a	One day I was walking on the sidewalk. I saw an old dog on the driveway nearby. He looked at me and barked. I tried to run away because I was startled. I ran away and then got away.
57	1	a	John was really bored at work one day. He decided to order a huge amount of marshmallows from online. He also bought a marshmallow gun. He spent hours shooting marshmallows at the birds outside his house. John had a lot of stupid fun.
58	0	a	I needed gas for my car. I did not have enough money for any gallons. I looked under my couch pillows and in my pockets. I finally found enough change. I was able to buy a burger.
59	0	a	Maggie and her parents were moving to a new town. Maggie was nervous because she didn't know anyone. As soon as she moved in, she went around introducing herself. She ended up making some friends. Maggie was sad and lonely.
60	1	a	Jo couldn't take his ratty apartment anymore. He looked at housing ads and went on several apartment tours. Jo finally found one he liked and could afford. Jo packed up his stuff and moved into his new apartment. Jo enjoyed time at home much more after his move.
61	0	a	Robbie wanted to buy a new hat. He drove an hour just to get the new hat he wanted. Finally when he got there he got the last one. When he tried it on it fit perfectly. He threw it in the trash.
62	1	a	Zoey was taunted by her friends for having a strange name. She liked her name and wished people wouldn't be so mean. A new show was made that had a main character named Zoey. Zoey's name suddenly became very cool to her peers. Zoey was happy that everyone liked her name now.
63	1	a	Theo played his drums everyday for the last three years. He had been feeling like he needed to take it to the next level. He decided that finding a band to join was his best option. After looking online around he finally heard of a good choice. Theo set up an audition.
64	0	a	Perry was at a restaurant over the weekend. He ordered a semi rare steak. When he got it he complained that it was too salty. They sent it back and gave him a new steak. Perry was a vegetarian.
65	1	a	Last night I marked baked chicken. When I put in the oven, I walked away. To my dismay I smelled something burnt. I looked in the oven and the chicken was ruined. I ordered pizza to eat instead.
66	0	a	Bob had to get to work in the morning. His car battery was struggling to start the car. He called his neighbor for a jump start. His neighbor came over and helped him get his car running. Bob decided to go to the beach.
67	1	a	One Christmas, I received a shiny and expensive-looking briefcase. The next day, I filled my new case and gathered  my things. I set the briefcase on the roof temporarily while I loaded car. While I was driving, people were beeping at me. I did not realize where my briefcase was.
68	0	a	Josh was writing short stories for a researcher. The researcher was impressed by Josh's stories. The researcher decided to give Josh a bonus. Josh was happy that he got a bonus. Josh refused to take the money and quit the job.
69	0	a	I woke up today and realized the plants needed water. I went to the kitchen to retrieve the pail. After working a bit, I watered all of my plants. It might take a day or so but they'll look better. I hope my plants die.
70	1	a	Tiff wanted to lose body fat. She needed some motivation to be successful. Tiff joined a dietbet for thirty five dollars. She was successful at her goal. Tiff was encouraged to do more.
71	1	a	Kevin decided to take his girlfriend ice skating. The two of them had so much fun at the rink. They held hands and skated around. One time they fell but got back up. Kevin and his girlfriend liked doing things together.
72	1	a	Tim wanted to learn astronomy. He wanted to go into outer space. However he was to young to be an astronaut. This news made him sad. Tim worked hard in school to become one.
73	0	a	Henry's mother dug through the laundry pile to find his uniform. To her surprise, the stain on his baseball pants had not come out! She did not have time to rewash the pants. Henry had to go to baseball practice with dirty pants. Henry was excited when he found out he had to wear dirty pants.
74	1	a	Andrew had never been in trouble for anything. His parents were out of town for the week. Andrew's friends came over and wanted to drink. So Andrew took out his parents secret stash of alcohol. They drank the alcohol and got drunk.
75	1	a	Nell saw a girl with a cast on her arm at the park. Nell's mom watched as her daughter made a new friend. Later, Nell brought the girl over to show her mom something. Nell had smeared dandelions on the cast to paint it yellow. Nell's mom thought it was very nice.
76	1	a	Lee was hiking in the woods all day. When he came home, he felt a weird itch on his arm. Looking down, he saw a tick stuck to his forearm! Lee quickly pulled it off of him. Lee's arm started to bleed where the tick had been.
77	1	a	Aaron was walking by a lake when he saw a swan. He realized that the swan was injured. Aaron used bread to lure the swan to shore. He then picked it up and took it to the hospital. Aaron saved the swan's life.
78	1	a	Carla was worried that her daughter Ann was overextending herself. She'd seen her daughter's free time disappear with her new clubs. It all came to a head when Ann brought home a D on a test. Ann promised to work hard, begging to be allowed to stay in her club. Ann's mom said her daughter could choose one club if she studied.
79	0	a	Nina needed cash for a prom dress. She decided to deliver papers to earn money. She rode her bike passing out papers. After a week, it was time to collect her pay. Nina bought a new bike with her earnings.
80	0	a	We were on vacation, visiting great historical sites. On our last day we went to a mysterious island. The tour guide said this is where political dissidents were exiled. We decided to explore the island on our own, and left the tour. We then got a tour guide to show us around.
81	0	a	Nancy was trying to print out her class assignment. The printer caught an error and froze. It took several minutes to reboot. When she received the papers, they were empty. Nancy felt relieved.
82	1	a	Molly was picking up her son's birthday cake at the store. She didn't bother to check the box before she left. When she got home, she opened the box. Then, she realized she had picked up the wrong cake. Fortunately, her son was too young to remember her mistake.
83	0	a	Sally liked the seltzer waters her mom bought. She grabbed one from the fridge. She was excited to open it and taste it. Sally didn't know her brother shook all of them beforehand. The water was very still.
84	1	a	Beth's daughter was coming to town and bringing her kids. Beth was excited to see her grandchildren. When her daughter arrived she played and baked cookies with the kids. The kids stayed 2 weeks before returning home. Beth and her grandchildren baked cookies everyday!
85	1	a	Hector was going to propose to his girlfriend Sarah. He took her to the park to enjoy a nice romantic picnic. An airplane was scheduled to fly a banner above to ask the question. Hector saw the plane flying over and told Sarah to look up. Sarah said yes.
86	0	a	Robbie and I went to a fancy restaurant for our anniversary. It was very elegant. We both had to dress formally in order to get a table. We enjoyed TEN courses over four hours. Robbie and I wore shorts to the restaurant.
87	0	a	Grandpa asked Betty if she wanted a drink. Betty said she wanted milk. Grandpa didn't know if she wanted chocolate or strawberry. Betty wouldn't tell him which kind of milk she wanted. Betty loved to share her opinions.
88	1	a	Amy arrived home from her vacation. She went to the baggage carousel to claim her luggage, all souvenirs! But as she waited, she grew nervous, not seeing her luggage. She went to the help desk and informed them her luggage was missing. Amy was distraught.
89	0	a	Today was Tim's birthday party. Since he was sick, he couldn't go out. However, the family decided to come to his out. We brought him a cake and take-out food. Tim was annoyed by the attention.
90	1	a	Mike bought a new bike to ride in his town. He cycled from his house to a friend's house. On the way he met a group of kids riding bikes as well. Neiter Mike nor the kids were wearing helmets at the time. Mike accidentally collided with the kids.
91	1	a	Kelly found out there was a new girl at school. When she walked into the school she went looking for her. When she met her, she invited her to sit with her at lunch. When they ate lunch, the girls became friends. Kelly was happy to have made a new friend.
92	0	a	Andrea was looking for a new pet. She was considering adopting a dog. After visiting the local dog shelter, she decided to rescue a puppy. After the paperwork was finalized, Andrea brought the dog home. Andrea gave the dog to a stranger.
93	0	a	Jenny wanted to learn how to ride a horse. She went to a local horse farm. After a quick lesson, she mounted the horse. A feeling of joy enveloped her as she rode the horse around a ring. She didn't want to ride a horse again.
94	0	a	Nick was at a baseball game during the evening. He stepped up to the plate so that he could bat. The pitcher threw a fastball at him. Nick saw the ball and hit it for a home run. Nick decided to quit baseball.
95	1	a	Cornelia had always loved working with her hands. She decided she wanted to try building a table by herself. She took a woodworking course to learn how to build it. After finishing the course, Cornelia built a beautiful table. Cornelia  uses it as a nightstand in her room.
96	0	a	Today Sarah ran a race. She needed to run more than 3 miles to finish. The race was very difficult for her. She wasn't fast, but she kept persevering until she finished. Sarah was lazy.
97	0	a	John is afraid to commit to Yohanna. She asked to be married by the fall. John insisted that their finances weren't right. Later that month Yohanna decided to plan a wedding herself. John went to find a wedding planner instead.
98	1	a	Cindy has been driving for a few months. But she has never driven in the rainy. She had to drive to school on a rainy day. But she was too scared to. Cindy asked her mother to drive her.
99	1	a	Felicia enrolls at the local university to study accounting. She encounters many challenges, including difficult tests and work. After working very hard on her courses, Felicia earns her degree. She packs up her things to move to her first job in New York City. Felicia is excited to begin a new life.
100	0	a	Ted and some of his friends went to the lake one afternoon. Ted's friends kept asking him to get in the water with them. Ted didn't know how to swim. Ted decided there was no better time to learn, so he jumped in. Ted felt very dry.
101	0	a	Mike always had Golden Retriever dogs when he was growing up. Now that he had a steady job, he felt ready to have a dog too. Mike got a Golden Retriever and named him Spot. Now Mike and Spot take walks in the park every weekend. Mike thought Spot was a strange cat, but he liked him.
102	0	a	When I was sixteen I stole some hats. I had the money to buy them, I just didn't. Before I could leave the store the security had already grabbed me. They handcuffed me and walked me through the mall. They pinned a medal on my chest.
103	1	a	Joe's family moved to another house. Some kids down the block broke the windows and went in. Gina and her sister decided not to and went home. Gina's sister walked through the yard and stepped on the glass. Gina's sister had to go to the hospital for stitches.
104	0	a	Mike is a busy man. He often eats fast food for breakfast. Mike wanted to enjoy a healthier breakfast. He tried an overnight oatmeal recipe. Mike was ashamed of what he had done.
105	1	a	Joe was helping his dad clear the woods in the back of their yard. All of a sudden he heard loud buzzing. He had stirred up a bee's nest. He got stung six times before he could escape. Joe was angry he got hurt.
106	1	a	Ted had always dreamed of being a homeowner. However, he had feared that it was a goal he would never reach. One day his father surprised him by saying he would help Ted out. Ted's father helped to split the down payment on a home with Ted. Ted was grateful to his father for the help.
107	1	a	Joe was an amateur prospector. He went out in the hills to look for gold. Instead of gold, he found many small blue and green stones. He gathered them all up to be appraised in town. Joe hoped they were valuable.
108	1	a	Chevy rounded up his friends, and was ready to seek revenge. The group went to the house of his enemy, and went looking for him. They beat up many of the man's friends, but the man himself got away. Chevy was injured during the process, but vowed to eventually get him. Chevy chased him down and beat him up eventually.
109	1	a	Erica had a coupon for a dozen doughnuts. Erica decided to take them to work. Erica's coworkers were surprised that she brought doughnuts. The co workers thanked Erica for her kindness. Erica was happy to help her co workers.
110	0	a	Gwyneth's family was hosting a foreign exchange student. He was from Algeria and had never seen snow. One day in December, they awoke to see the ground covered in snow. He was delighted and ran outside in his shorts to jump in it! He did not want to play in the snow.
111	0	a	Jake lives in Flint Michigan. One day he went to run himself a bath. He was very upset to see that the water wasn't clean. Jake called his mayor to complain. The mayor had just emerged from a seedy back-alley motel.
112	0	a	Gordy tried making some toast last Tuesday morning. He wanted to have a decent breakfast for once. He waited and the bread never warmed. He finally realized that the toaster wasn't plugged in. Cody threw the broken toaster away.
113	1	a	Aaron was a shepherd with three dogs. One of his dogs was old but still energetic. One night wolves started killing his sheep. The old dog fought the wolves and chased them off. Aaron loved his old  dog.
114	1	a	The cop pulled me over at night. He said I had been speeding. He went back to his car. I waited with the lights flashing behind me. I hoped he would just give me a warning.
115	0	a	Janie was outside one day when she heard a high-pitched noise nearby. She looked all around for the source of the noise. Finally, she found a litter of kittens under a bush! She decided to take care of the kittens. Janie hated cats.
116	0	a	Amy's shorts for her volleyball uniform were too small. She had a hard time moving in them. She asked the coach for another pair. There were no more. Amy's shorts were very comfortable.
117	0	a	The dog jumped over the fence today. He ran for a long time and got lost. His family could not find him for many hours. His family was finally able to find him and bring him home. His family was very disappointed.
118	0	a	Jimmy went skateboarding this afternoon. It was the third time this week. He's getting good at it and really likes it. He fell once but hasn't given up. Jimmy has decided to give away his skateboard.
119	0	a	My brother had a lot of candy after Halloween. However, he didn't like candy. So, he decided to give his candy away. He gave his candy to his neighbors, who had a lot of children. My brother then demanded the candy back.
120	1	a	When Rod was eight he wanted to be a drummer. He would flip his mom's pans over and hit them. His parents had to put all the spoons out of his reach. After Years of wishing, his parents bought him a drum set. He was so excited to finally have a drum set.
121	0	a	Chad wanted to bowl a perfect game. Last Saturday he came close. He had all strikes and only needed two more. He missed his second to last one. Chad scored a touchdown after asking his coach for advice.
122	1	a	Lily never really enjoyed sports. Over the summer she watched the women's world cup with her family. She was inspired and decided to join a soccer team. The team had been playing for a while and she was behind. She eventually got better.
123	1	a	Amy was swimming in the ocean on her vacation. Suddenly she felt a horrible sting. Looking down, she saw a jellyfish swimming away. Amy crawled onto the beach in agony. Amy went to the doctor for treatment.
124	0	a	Hannah was feeling very stiff and inflexible. She decided to enroll in Yoga class to improve her flexibility. She was terrible at Yoga and for months she did not improve. But, she decided to stick with it and keep trying. Hannah became stiffer over time.
125	0	a	Amy decided to make curtains for her living room. She sewed for hours to complete the job. When she was finished she hung the curtains. The seams were off, and the hem was lopsided. Amy made curtains for the rest of the rooms in her house.
126	0	a	Sam was trying to get into the college of his dream. He spent a long time filling out the application. It made him feel good about his academic achievements. He submitted the application. He never thought of it again.
127	1	a	Kaylee owned a ferret who always ran free around the house. One day she could not find her ferret. She put flyers all over the neighborhood. There was a knock at the door three days later. Someone found her ferret.
128	0	a	JJ played all day long. When evening came, he was tired. He nearly fell asleep in his bath, and his mother said it was bedtime. His mother put him in pajamas, took him to his bed, and sang to him. JJ stayed up all night.
129	1	a	Jen was so confident in her preparations for the county spelling bee. She had spent the past month studying the dictionary every night. When the Bee started, Jen survived as others got knocked out. It all came down to the final two and Jen's opponent had messed up. Jen won the spelling bee!
130	1	a	Chris had a lot of chickens. He gathered eggs from them every day. He took the eggs down to the farmer's market. Everyone loved Chris's eggs and paid a lot of money for them. Chris then opened a business and became successful.
131	1	a	Izzy is a doctor. She is too involved with her patients. One day, she falls in love with her patient, Denny. Denny dies of an aneurysm. Izzy is heartbroken.
132	1	a	Beth was expecting her first child. She was home doing light cleaning on a Sunday afternoon. All of a sudden her water broke. Beth was in labor for 2 days. Beth gave birth to a beautiful baby boy.
133	0	a	Meghan and Scott wanted to see their favorite band play in a concert. Tickets went on sale online and the server was very busy. Meghan and Scott were trying hard to buy tickets. Just when the concert was almost sold out, Meghan found two tickets. They were disappointed.
134	0	a	Last night I was trying to bake a casserole. I decided to have a cup of wine while I waited. One cup turned into three and then more. Before I realized it I fell asleep. I awoke to the smell of freshly baked cinnamon rolls.
135	0	a	Dennis entered a surfing competition. He did poorly at first, and he fell off a lot. Later he did much better as the competition winded down. Then he got the best wave of his life. Dennis did not have fun.
136	0	a	Michelle was walking down the street. Then a man in a mask grabbed her purse and ran. Michelle did not know what to do so she yelled at him. A passerby stopped the criminal and held him down. Michelle then yelled at the man to let go of the mugger.
137	0	a	John took a big drink and swallowed an ice cube. When the ice cube stuck in his throat, John panicked. He heated some water to melt the ice cube. He gulped it quickly, and the ice melted. John was very upset that the ice melted.
138	0	a	Jim was summoned for jury duty. He had to call in to skip work. He arrived at the courtroom. He sat through the entire trial. Jim was glad he didn't have to miss work for jury duty.
139	1	a	Sarah didn't like the food her school served besides the burritos. So she only bought lunch when they were serving them. But one day, it was announced that they would no longer serve them. Sarah recorded herself eating her last school burrito. Sarah save the video.
140	1	a	When I was a kid, Google started for the first time. I remember asking my dad how to use the site. He showed me how to type and search anything I wanted. I became enthralled, and spent every day at my desk having fun. I learned a lot from Google.
141	1	a	Jenny decided she needed a day off from work. She called in sick and went to the beach instead. She spent all day at the beach and got sunburned. The next day, her boss noticed that she was burned from the sun. Jenny was worried her boss would fire her.
142	1	a	Barbara had a problem with her ex-boyfriend. Sometimes he would come by her house asking for a date. She would tell him no but he still continued to do it. Eventually her boyfriend got fed up and told him off. He stopped coming around.
143	0	a	Amy saw shoes online she wanted. She went to the local mall but they didn't have them in her size. She went to another mall to find them. They also didn't have them. Amy then purchased them from the store.
144	1	a	Ted was playing tennis with his big brother. He always lost, but today he was determined to win. He concentrated hard and did his best. And Ted ended up winning the match! Ted was proud of his efforts.
145	0	a	Danny bought a boat. His nearby marina was having a race. He decided to enter. Danny and his best friend manned the boat. Danny decided to go to sleep.
146	1	a	Brianna complained bitterly when her family went camping. It would ruin her hair and nails and there was no tv. However, she forgot these things when she tasted her first S'MORE. Munching her treat, she gazed at the huge, starry sky in awe. Brianna loved s'mores.
147	1	a	When I was young we used to drive from Florida to Michigan yearly. We would pack up all our stuff and load them into the truck. We would leave early in the morning to make the most of our time. Driving, eating, and sleeping were the only reasons we would stop. My dad always drove safely and we arrived quickly.
148	1	a	I was at work yesterday when my boss came over. He said that we were behind schedule. He asked if I could help out a bit. I would get paid overtime. I was happy to get paid overtime.
149	0	a	Kim could have a puppy if she scored a basket in the game. She practiced all day at home. She practiced in the gym after school with her team. Finally it was the day of the big game. Kim was upset when her family got a puppy.
150	0	a	Last night I had the worst headache. The pain literally was lasting hours. Nothing would help the pain. Finally I took Advil. It was one of the most enjoyable nights ever.
151	1	a	Jim is a new driver and has never been pulled over before. Yesterday he was pulled over for speeding. The officer explained to him why he was being given a ticket. Jim will have to work overtime to pay for the ticket. Jim is very upset.
152	0	a	Jerod's brothers talked him into trying online dating. He was nervous but was determined to do his best to meet someone. He view a lot of profiles before he found one he liked. It took him a week to get up the nerve to message the girl. He called the girl and didn't say anything of the phone.
153	1	a	Stephanie realized that some money was gone from her drawer. When she brought it up to her manager they investigated. It turned out that one of her coworkers was stealing money. She thought it was a waste because they were tipped so well. The manager fired the stealing employee.
154	1	a	Timmy was competing in the 3 point competition at his school. The winner would have a chance to win a $1000 college scholarship. Timmy practiced shooting 3 pointers all weekend. He was ready when the day of the competition arrived. Timmy won the competition.
155	0	a	Julie wants to make food for lunch for the upcoming week. She decides to hard boil a dozen eggs. Julie boils water and dumps the eggs in for 8 minutes each. Finally her eggs are boiled perfectly. Julie makes lunches for her son who is allergic to eggs.
156	0	a	My daughter has a list of things to do before she turns 40. She is only 30. One thing was to read the Bible cover to cover. I decided to read the Bible again to support my daughter. I want my daughter to stop being a Christian.
157	0	a	Don fell off of his bike and broke his arm. It wasn't a terrible injury but he needed emergency care. They took him to the hospital in an ambulance. They gave him pain meds and used the sirens. Don was in pain and the ambulance was very late.
158	1	a	Brad wanted eggs for breakfast. Brad was all out of eggs! Brad cried for a long time. Brad's mother came home with eggs! Brad had delicious Eggs Benedict.
159	0	a	Leah went to Germany on a trip. At her first meal she ordered a Coke. She was surprised to find it served at room temperature. She was so used to ice cold Soda. Leah was not surprised at all.
160	0	a	Tim was too tall for all of his pants. He could not find a good outfit to wear for his trip to the park! Everything made his legs look too long, and silly. Then he decided to cut his jeans into shorts. Tim decided to stay home and watch TV.
161	1	a	My mom always tells me to wake up and enjoy the sunrise. She tells me I miss out on all of life's beauty staying in. So I woke up extra early and sat on my balcony with some coffee. The sun rose shortly after 6 in the morning. It was beautiful and relaxing.
162	1	a	John had worked hard on his homework but couldn't find it anywhere. Then he came upon some paper scraps on the floor. His dog, Betty, was sitting nearby with a paper scrap in her mouth. John was worried his teacher would think he was lying. John didn't know what to do.
163	1	a	The girls went to a casino. All decided to play some slot machines. None won any money. In fact all lost money. They felt terribly about losing all of their money.
164	1	a	Eddie's dad took him to a wrestling show. Eddie loved the whole show! Afterwards, he got a wrestler's autograph. He decided wrestlers were the best guys ever. Eddie had the best day with his dad!
165	1	a	It was the second match of the volleyball season. Amy was hopeful she would get a chance to play. After the first game they were ahead. Her coach put her in the game. She finally got her chance to play in the match.
166	0	a	Leon decides to get out of the house one day. He gets his skateboard to go for a ride. Leon tries riding down the biggest hill in his town. Unfortunately, he falls and bumps his knees. He was happy about how well he skateboarded that day.
167	0	a	Jen screamed out her window that no one cared about her. Her neighbors yelled for her to shut up. Jen screamed even louder and now with profanities. The neighbors called the cops. Jen loved her neighbors.
168	1	a	Penny went to the arcade to play his favorite game. He put 2 quarters inside the pacman machine. He played vigorously until his hands hurt. The game made a sound when he beat the last level. Penny loved gaming.
169	0	a	Terry was a popular, good looking classmate of mine. He was loved by all the girls. One day, I heard that he was shot and killed. He was the first person I knew who had been murdered. I was the only person who was sad.
